309912629, 24320, 2018-10-19 17:00:00, 94.5, P, 2018-10-12 09:30:00
271367810, 24320, 2018-10-19 17:00:00, 95.0, C, 2018-10-12 09:30:00
3025314901, 24320, 2018-10-19 17:00:00, 95.0, P, 2018-10-12 09:30:00
2404925100, 24320, 2018-10-19 17:00:00, 95.5, C, 2018-10-12 09:30:00
3984257493, 24320, 2018-10-19 17:00:00, 95.5, P, 2018-10-12 09:30:00
2923423376, 24320, 2018-10-19 17:00:00, 96.0, C, 2018-10-12 09:30:00
2002998109, 24320, 2018-10-19 17:00:00, 96.0, P, 2018-10-12 09:30:00
2934419152, 24320, 2018-10-19 17:00:00, 96.5, C, 2018-10-12 09:30:00
3646097261, 24320, 2018-10-19 17:00:00, 96.5, P, 2018-10-12 09:30:00
3945082558, 24320, 2018-10-19 17:00:00, 97.0, C, 2018-10-12 09:30:00
3990031147, 24320, 2018-10-19 17:00:00, 97.0, P, 2018-10-12 09:30:00
4054971128, 24320, 2018-10-19 17:00:00, 97.5, C, 2018-10-12 09:30:00
2826615297, 24320, 2018-10-19 17:00:00, 97.5, P, 2018-10-12 09:30:00
1007298914, 24320, 2018-10-19 17:00:00, 98.0, C, 2018-10-12 09:30:00
2444009513, 24320, 2018-10-19 17:00:00, 98.0, P, 2018-10-12 09:30:00
1382735938, 24320, 2018-10-19 17:00:00, 98.5, C, 2018-10-12 09:30:00
2716754545, 24320, 2018-10-19 17:00:00, 98.5, P, 2018-10-12 09:30:00
2059601718, 24320, 2018-10-19 17:00:00, 99.0, C, 2018-10-12 09:30:00
3488596331, 24320, 2018-10-19 17:00:00, 99.0, P, 2018-10-12 09:30:00
4146769086, 24320, 2018-10-19 17:00:00, 100.0, C, 2018-10-12 09:30:00
1024169599, 24320, 2018-10-19 17:00:00, 100.0, P, 2018-10-12 09:30:00
2240100606, 24320, 2018-10-19 17:00:00, 105.0, C, 2018-10-12 09:30:00
4025575883, 24320, 2018-10-19 17:00:00, 105.0, P, 2018-10-12 09:30:00
2690560688, 24320, 2018-10-19 17:00:00, 110.0, C, 2018-10-12 09:30:00
3830454275, 24320, 2018-10-19 17:00:00, 110.0, P, 2018-10-12 09:30:00
878219784, 24320, 2018-10-19 17:00:00, 115.0, C, 2018-10-12 09:30:00
2117462391, 24320, 2018-10-19 17:00:00, 115.0, P, 2018-10-12 09:30:00
3725664520, 24320, 2018-10-26 17:00:00, 60.0, C, 2018-10-12 09:30:00
1418704297, 24320, 2018-10-26 17:00:00, 60.0, P, 2018-10-12 09:30:00
1693056944, 24320, 2018-10-26 17:00:00, 65.0, C, 2018-10-12 09:30:00
2521277645, 24320, 2018-10-26 17:00:00, 65.0, P, 2018-10-12 09:30:00
1599207078, 24320, 2018-10-26 17:00:00, 70.0, C, 2018-10-12 09:30:00
3836288805, 24320, 2018-10-26 17:00:00, 70.0, P, 2018-10-12 09:30:00
2966953616, 24320, 2018-10-26 17:00:00, 71.0, C, 2018-10-12 09:30:00
2336748907, 24320, 2018-10-26 17:00:00, 71.0, P, 2018-10-12 09:30:00
903842976, 24320, 2018-10-26 17:00:00, 71.5, C, 2018-10-12 09:30:00
626350997, 24320, 2018-10-26 17:00:00, 71.5, P, 2018-10-12 09:30:00
708126346, 24320, 2018-10-26 17:00:00, 72.0, C, 2018-10-12 09:30:00
1039804257, 24320, 2018-10-26 17:00:00, 72.0, P, 2018-10-12 09:30:00
1983265202, 24320, 2018-10-26 17:00:00, 72.5, C, 2018-10-12 09:30:00
